Customer_ID,Age,Gender,Region,Tenure_Months,Subscription_Type,Monthly_Spend,Support_Tickets,Churn_Flag,Signup_Date,Annual_Spend,Signup_Year,Tenure_Group,Spend_Group
C083302,51,Male,North,70,Standard,25.24,2,0,08-10-2019,302.88,2019,5-10 yr,Q2
C083303,29,Female,West,74,Premium,98.73,3,0,02-11-2023,1184.76,2023,5-10 yr,Q4 high
C083304,29,Male,South,65,Basic,9.64,2,1,03-07-2020,115.68,2020,5-10 yr,Q1 low
C083305,32,Female,West,44,Standard,29.71,2,0,12-04-2025,356.52,2025,2-5 yr,Q3
C083306,57,Female,West,73,Basic,9.33,2,1,10-07-2021,111.96,2021,5-10 yr,Q1 low
C083307,49,Female,West,115,Standard,19.38,0,0,13-11-2024,232.56,2024,5-10 yr,Q2
C083308,46,Male,East,103,Premium,45.3,0,0,24-02-2024,543.6,2024,5-10 yr,Q3
C083309,39,Male,West,28,Standard,30.3,1,1,01-10-2020,363.6,2020,2-5 yr,Q3
C083310,60,Female,East,103,Premium,73,0,0,22-05-2020,876,2020,5-10 yr,Q4 high
C083311,48,Female,West,53,Premium,37.51,2,1,04-07-2020,450.12,2020,2-5 yr,Q3
C083312,45,Female,South,120,Standard,28.19,0,0,07-09-2021,338.28,2021,5-10 yr,Q3
C083313,39,Male,North,103,Basic,12.61,0,0,13-09-2019,151.32,2019,5-10 yr,Q1 low
C083314,38,Non-binary,North,43,Premium,86.02,3,0,27-06-2019,1032.24,2019,2-5 yr,Q4 high
C083315,30,Female,North,69,Standard,19.44,2,0,31-12-2021,233.28,2021,5-10 yr,Q2
C083316,40,Female,West,105,Basic,8.69,2,0,09-06-2021,104.28,2021,5-10 yr,Q1 low
C083317,41,Male,Central,71,Basic,12.64,0,0,01-01-2021,151.68,2021,5-10 yr,Q1 low
C083318,32,Male,South,57,Basic,11.42,3,0,03-04-2024,137.04,2024,2-5 yr,Q1 low
C083319,35,Male,Central,56,Basic,19.48,2,0,06-12-2020,233.76,2020,2-5 yr,Q2
C083320,21,Male,North,96,Premium,69.65,1,0,05-05-2022,835.8,2022,5-10 yr,Q4 high
C083321,51,Male,North,17,Basic,10.57,1,0,18-04-2020,126.84,2020,1-2 yr,Q1 low
C083322,29,Female,North,13,Standard,34.5,1,0,26-03-2021,414,2021,1-2 yr,Q3
C083323,56,Male,Central,67,Standard,25.06,1,1,13-03-2019,300.72,2019,5-10 yr,Q2
C083324,47,Male,East,94,Premium,59.59,2,1,29-03-2021,715.08,2021,5-10 yr,Q4 high
C083325,33,Male,North,41,Basic,16.39,2,0,19-08-2020,196.68,2020,2-5 yr,Q2
C083326,23,Male,South,4,Standard,39.61,2,1,28-07-2020,475.32,2020,0-6 mo,Q3
C083327,30,Male,West,99,Basic,8.54,0,1,31-03-2023,102.48,2023,5-10 yr,Q1 low
C083328,18,Female,West,23,Basic,17.45,2,0,02-03-2025,209.4,2025,1-2 yr,Q2
C083329,33,Female,North,27,Standard,22.4,0,0,27-02-2022,268.8,2022,2-5 yr,Q2
C083330,38,Male,Central,45,Basic,17.7,0,1,18-02-2024,212.4,2024,2-5 yr,Q2
C083331,29,Male,East,97,Basic,16.01,1,0,24-11-2022,192.12,2022,5-10 yr,Q2
C083332,26,Male,East,96,Premium,75.62,4,0,10-02-2019,907.44,2019,5-10 yr,Q4 high
C083333,40,Male,North,87,Standard,28.86,3,1,11-03-2022,346.32,2022,5-10 yr,Q3
C083334,27,Male,South,80,Premium,44.64,0,0,21-09-2024,535.68,2024,5-10 yr,Q3
C083335,19,Female,East,60,Standard,31.49,1,0,28-12-2022,377.88,2022,2-5 yr,Q3
C083336,46,Male,East,106,Premium,73.79,0,0,05-12-2020,885.48,2020,5-10 yr,Q4 high
C083337,30,Female,South,47,Standard,33.43,3,0,18-05-2022,401.16,2022,2-5 yr,Q3
C083338,34,Female,North,10,Premium,81.69,1,1,15-01-2022,980.28,2022,6-12 mo,Q4 high
C083339,33,Male,West,59,Standard,29.38,1,0,28-11-2023,352.56,2023,2-5 yr,Q3
C083340,18,Male,East,2,Standard,21.77,3,1,05-09-2021,261.24,2021,0-6 mo,Q2
C083341,49,Non-binary,West,82,Standard,24.22,2,1,26-06-2022,290.64,2022,5-10 yr,Q2
C083342,31,Female,West,58,Basic,19.36,0,1,19-02-2025,232.32,2025,2-5 yr,Q2
C083343,27,Female,West,15,Standard,23.88,1,1,18-06-2019,286.56,2019,1-2 yr,Q2
C083344,27,Male,East,116,Basic,13.94,1,1,13-12-2020,167.28,2020,5-10 yr,Q1 low
C083345,29,Female,West,79,Enterprise,148.43,0,1,12-12-2020,1781.16,2020,5-10 yr,Q4 high
C083346,43,Female,South,40,Unknown,72.93,2,0,09-06-2023,875.16,2023,2-5 yr,Q4 high
C083347,45,Female,West,59,Premium,43.98,0,0,13-07-2022,527.76,2022,2-5 yr,Q3
C083348,40,Male,Central,55,Premium,89.64,0,0,03-02-2019,1075.68,2019,2-5 yr,Q4 high
C083349,47,Female,North,88,Premium,94.61,0,0,16-05-2019,1135.32,2019,5-10 yr,Q4 high
C083350,31,Female,Central,16,Premium,80.12,0,0,02-06-2023,961.44,2023,1-2 yr,Q4 high
C083351,31,Female,Central,69,Standard,26.89,4,0,30-12-2022,322.68,2022,5-10 yr,Q3
C083352,40,Female,East,59,Basic,16.08,3,1,03-03-2019,192.96,2019,2-5 yr,Q2
C083353,18,Male,East,67,Standard,31.03,1,0,07-01-2022,372.36,2022,5-10 yr,Q3
C083354,36,Female,West,51,Standard,16.95,3,0,07-10-2024,203.4,2024,2-5 yr,Q2
C083355,34,Female,East,75,Premium,78.4,1,1,19-01-2023,940.8,2023,5-10 yr,Q4 high
C083356,46,Female,West,90,Premium,67.32,0,0,10-02-2022,807.84,2022,5-10 yr,Q4 high
C083357,32,Male,West,69,Standard,25.54,0,0,11-10-2020,306.48,2020,5-10 yr,Q2
C083358,49,Male,East,50,Premium,77.18,1,0,03-04-2020,926.16,2020,2-5 yr,Q4 high
C083359,32,Male,West,119,Basic,9.82,5,1,09-05-2025,117.84,2025,5-10 yr,Q1 low
C083360,34,Female,Central,41,Basic,15.58,1,0,08-11-2021,186.96,2021,2-5 yr,Q2
C083361,32,Female,West,10,Basic,15.13,0,0,10-01-2023,181.56,2023,6-12 mo,Q1 low
C083362,21,Male,Central,89,Premium,88.95,5,1,13-03-2020,1067.4,2020,5-10 yr,Q4 high
C083363,37,Male,South,81,Basic,13.77,1,0,20-10-2020,165.24,2020,5-10 yr,Q1 low
C083364,28,Male,South,32,Standard,39.77,0,0,24-08-2022,477.24,2022,2-5 yr,Q3
C083365,36,Male,South,9,Standard,16.4,0,1,30-03-2020,196.8,2020,6-12 mo,Q2
C083366,36,Female,Central,7,Premium,41.91,0,0,21-01-2020,502.92,2020,6-12 mo,Q3
C083367,22,Male,East,80,Basic,19.78,4,0,01-09-2020,237.36,2020,5-10 yr,Q2
C083368,44,Female,South,33,Standard,20.8,4,0,11-01-2020,249.6,2020,2-5 yr,Q2
C083369,47,Non-binary,West,97,Basic,12.36,1,0,14-09-2019,148.32,2019,5-10 yr,Q1 low
C083370,29,Male,East,85,Basic,12.57,0,0,29-06-2024,150.84,2024,5-10 yr,Q1 low
C083371,29,Female,North,114,Basic,12.36,1,0,13-02-2021,148.32,2021,5-10 yr,Q1 low
C083372,43,Female,East,75,Standard,19.67,1,0,26-01-2019,236.04,2019,5-10 yr,Q2
C083373,39,Male,Central,74,Basic,12.33,0,0,01-06-2021,147.96,2021,5-10 yr,Q1 low
C083374,24,Female,South,3,Basic,13.64,0,1,25-09-2022,163.68,2022,0-6 mo,Q1 low
C083375,21,Female,North,1,Standard,29.77,1,0,28-01-2019,357.24,2019,0-6 mo,Q3
C083376,32,Male,East,21,Basic,15.91,1,1,14-08-2023,190.92,2023,1-2 yr,Q2
C083377,37,Female,South,45,Basic,10.04,0,0,11-11-2022,120.48,2022,2-5 yr,Q1 low
C083378,32,Male,South,53,Standard,16.82,0,0,25-10-2024,201.84,2024,2-5 yr,Q2
C083379,25,Male,West,108,Basic,5.19,2,0,05-01-2020,62.28,2020,5-10 yr,Q1 low
C083380,19,Female,East,44,Enterprise,111.03,1,0,03-07-2021,1332.36,2021,2-5 yr,Q4 high
C083381,18,Male,West,3,Standard,35.76,1,1,31-08-2022,429.12,2022,0-6 mo,Q3
C083382,38,Female,Central,102,Standard,21.21,0,1,02-03-2025,254.52,2025,5-10 yr,Q2
C083383,33,Male,West,69,Enterprise,160.61,0,1,09-10-2019,1927.32,2019,5-10 yr,Q4 high
C083384,43,Male,East,59,Standard,33.47,0,0,16-02-2019,401.64,2019,2-5 yr,Q3
C083385,34,Male,West,1,Basic,12.22,0,0,08-01-2019,146.64,2019,0-6 mo,Q1 low
C083386,26,Female,North,70,Basic,12.95,3,0,16-06-2024,155.4,2024,5-10 yr,Q1 low
C083387,18,Female,East,66,Basic,13.85,2,0,06-09-2021,166.2,2021,5-10 yr,Q1 low
C083388,18,Male,Central,43,Premium,98.55,1,0,16-03-2024,1182.6,2024,2-5 yr,Q4 high
C083389,36,Male,North,37,Standard,23.27,2,0,14-08-2025,279.24,2025,2-5 yr,Q2
C083390,32,Male,West,72,Standard,17.77,2,0,16-01-2025,213.24,2025,5-10 yr,Q2
C083391,44,Female,East,81,Premium,45.29,1,0,04-02-2019,543.48,2019,5-10 yr,Q3
C083392,37,Male,East,75,Premium,47.56,2,0,17-06-2020,570.72,2020,5-10 yr,Q3
C083393,39,Male,North,76,Premium,75.86,2,1,16-01-2019,910.32,2019,5-10 yr,Q4 high
C083394,31,Female,North,69,Premium,69.16,0,1,14-02-2019,829.92,2019,5-10 yr,Q4 high
C083395,27,Male,North,118,Basic,19.36,0,1,02-09-2020,232.32,2020,5-10 yr,Q2
C083396,45,Male,West,31,Standard,16.1,5,0,23-06-2025,193.2,2025,2-5 yr,Q2
C083397,35,Male,East,37,Standard,30.36,3,0,06-04-2025,364.32,2025,2-5 yr,Q3
C083398,33,Female,North,93,Basic,5.34,1,0,24-06-2024,64.08,2024,5-10 yr,Q1 low
C083399,20,Female,North,15,Standard,34.88,5,0,30-12-2020,418.56,2020,1-2 yr,Q3
C083400,35,Male,West,42,Standard,32.68,0,0,26-11-2024,392.16,2024,2-5 yr,Q3
C083401,29,Female,North,30,Basic,14.23,2,0,03-04-2025,170.76,2025,2-5 yr,Q1 low
C083402,54,Female,Central,16,Basic,15.37,0,1,02-11-2019,184.44,2019,1-2 yr,Q1 low
C083403,18,Female,North,114,Basic,18.68,2,0,25-06-2025,224.16,2025,5-10 yr,Q2
C083404,39,Female,South,56,Standard,17.84,0,0,18-01-2022,214.08,2022,2-5 yr,Q2
C083405,39,Female,South,9,Standard,24.59,0,0,11-03-2020,295.08,2020,6-12 mo,Q2
C083406,36,Female,South,38,Standard,24.19,0,1,17-11-2020,290.28,2020,2-5 yr,Q2
C083407,35,Female,Central,85,Basic,16.06,2,0,05-04-2024,192.72,2024,5-10 yr,Q2
C083408,19,Male,South,53,Basic,15.01,2,0,04-11-2019,180.12,2019,2-5 yr,Q1 low
C083409,39,Male,Central,98,Standard,29.65,1,0,25-08-2025,355.8,2025,5-10 yr,Q3
C083410,23,Male,West,51,Basic,14.45,3,0,02-01-2024,173.4,2024,2-5 yr,Q1 low
C083411,43,Female,East,20,Premium,98.55,2,0,16-11-2021,1182.6,2021,1-2 yr,Q4 high
C083412,18,Female,West,67,Standard,37.68,3,0,11-05-2022,452.16,2022,5-10 yr,Q3
C083413,29,Female,Central,112,Basic,15.73,0,0,09-04-2024,188.76,2024,5-10 yr,Q2
C083414,46,Male,South,59,Basic,17.48,4,0,15-09-2019,209.76,2019,2-5 yr,Q2
C083415,28,Female,West,104,Standard,21.54,2,0,04-11-2023,258.48,2023,5-10 yr,Q2
C083416,38,Male,South,32,Basic,8.56,1,1,07-01-2022,102.72,2022,2-5 yr,Q1 low
C083417,21,Female,West,30,Enterprise,196.76,1,0,26-04-2023,2361.12,2023,2-5 yr,Q4 high
C083418,20,Male,South,17,Standard,35.43,0,0,14-07-2023,425.16,2023,1-2 yr,Q3
C083419,22,Female,North,10,Basic,5.24,1,1,29-01-2022,62.88,2022,6-12 mo,Q1 low
C083420,30,Male,East,13,Premium,97.49,1,0,30-01-2021,1169.88,2021,1-2 yr,Q4 high
C083421,41,Female,North,45,Standard,35.51,1,0,29-05-2021,426.12,2021,2-5 yr,Q3
C083422,23,Male,North,36,Standard,33.63,2,1,07-01-2021,403.56,2021,2-5 yr,Q3
C083423,31,Male,Central,60,Basic,18.16,1,0,12-07-2022,217.92,2022,2-5 yr,Q2
C083424,38,Female,West,7,Standard,16.82,0,0,24-01-2022,201.84,2022,6-12 mo,Q2
C083425,53,Female,East,40,Basic,8.1,1,1,01-07-2020,97.2,2020,2-5 yr,Q1 low
C083426,42,Female,West,8,Premium,53.64,2,1,23-03-2022,643.68,2022,6-12 mo,Q4 high
C083427,26,Male,Central,38,Premium,71.62,0,0,12-02-2023,859.44,2023,2-5 yr,Q4 high
C083428,18,Male,South,113,Standard,27.87,1,0,05-01-2019,334.44,2019,5-10 yr,Q3
C083429,18,Female,Central,52,Standard,27.2,2,0,03-12-2020,326.4,2020,2-5 yr,Q3
C083430,30,Female,South,117,Standard,39.01,1,0,29-12-2022,468.12,2022,5-10 yr,Q3
C083431,34,Male,North,5,Enterprise,146.38,0,1,29-12-2024,1756.56,2024,0-6 mo,Q4 high
C083432,24,Male,West,65,Basic,13.03,2,0,23-05-2021,156.36,2021,5-10 yr,Q1 low
C083433,31,Male,West,81,Basic,11.55,0,0,24-05-2025,138.6,2025,5-10 yr,Q1 low
C083434,43,Female,West,78,Standard,20.99,1,0,25-05-2019,251.88,2019,5-10 yr,Q2
C083435,34,Female,East,7,Premium,97.85,0,0,28-07-2020,1174.2,2020,6-12 mo,Q4 high
C083436,18,Female,West,82,Standard,28.63,0,0,30-04-2022,343.56,2022,5-10 yr,Q3
C083437,19,Female,East,42,Standard,36.88,1,0,28-11-2019,442.56,2019,2-5 yr,Q3
C083438,40,Non-binary,East,100,Enterprise,235.64,1,1,29-10-2024,2827.68,2024,5-10 yr,Q4 high
C083439,33,Male,East,114,Standard,17.34,0,0,29-08-2024,208.08,2024,5-10 yr,Q2
C083440,35,Male,Central,55,Standard,35.41,3,0,24-01-2023,424.92,2023,2-5 yr,Q3
C083441,44,Female,North,35,Standard,35.21,2,0,23-01-2022,422.52,2022,2-5 yr,Q3
C083442,36,Female,South,43,Basic,19.23,2,0,13-09-2022,230.76,2022,2-5 yr,Q2
C083443,55,Male,West,94,Premium,52.43,0,0,03-03-2024,629.16,2024,5-10 yr,Q4 high
C083444,22,Male,Central,100,Standard,28.78,2,0,20-11-2019,345.36,2019,5-10 yr,Q3
C083445,43,Female,North,108,Basic,11.72,1,0,16-01-2021,140.64,2021,5-10 yr,Q1 low
C083446,26,Female,Central,10,Premium,40.88,1,0,03-08-2024,490.56,2024,6-12 mo,Q3
C083447,45,Female,North,91,Basic,7.64,2,1,20-09-2023,91.68,2023,5-10 yr,Q1 low
C083448,49,Male,South,14,Premium,51.68,2,0,30-05-2020,620.16,2020,1-2 yr,Q4 high
C083449,40,Male,North,1,Standard,30.48,0,0,19-11-2024,365.76,2024,0-6 mo,Q3
C083450,52,Female,West,76,Standard,33.95,0,0,24-10-2023,407.4,2023,5-10 yr,Q3
C083451,31,Male,North,90,Premium,89.97,2,0,30-10-2024,1079.64,2024,5-10 yr,Q4 high
C083452,39,Female,South,88,Premium,63.94,2,1,03-09-2019,767.28,2019,5-10 yr,Q4 high
C083453,40,Male,Central,99,Basic,16.79,0,0,01-01-2019,201.48,2019,5-10 yr,Q2
C083454,47,Male,South,18,Basic,9.72,1,0,13-04-2021,116.64,2021,1-2 yr,Q1 low
C083455,43,Female,East,104,Basic,17.12,2,0,01-09-2024,205.44,2024,5-10 yr,Q2
C083456,28,Male,South,103,Standard,28.41,2,1,28-04-2023,340.92,2023,5-10 yr,Q3
C083457,26,Female,East,30,Basic,19.39,1,1,30-05-2025,232.68,2025,2-5 yr,Q2
C083458,41,Female,East,91,Basic,9.57,0,0,15-12-2022,114.84,2022,5-10 yr,Q1 low
C083459,52,Female,East,9,Premium,42.23,4,0,08-07-2025,506.76,2025,6-12 mo,Q3
C083460,41,Male,West,119,Standard,20.7,1,0,31-07-2019,248.4,2019,5-10 yr,Q2
C083461,25,Female,West,48,Standard,15.88,2,0,11-10-2024,190.56,2024,2-5 yr,Q2
C083462,35,Male,West,119,Standard,23.7,2,0,15-07-2023,284.4,2023,5-10 yr,Q2
C083463,38,Male,Central,84,Premium,48.21,0,0,27-02-2022,578.52,2022,5-10 yr,Q3
C083464,53,Female,West,94,Basic,8.18,3,0,17-10-2019,98.16,2019,5-10 yr,Q1 low
C083465,28,Female,West,6,Basic,7.73,0,0,05-11-2020,92.76,2020,0-6 mo,Q1 low
C083466,42,Non-binary,South,102,Basic,6.05,2,1,27-12-2020,72.6,2020,5-10 yr,Q1 low
C083467,39,Non-binary,South,104,Standard,23.73,1,0,23-04-2025,284.76,2025,5-10 yr,Q2
C083468,39,Male,North,4,Basic,19.71,1,0,26-02-2023,236.52,2023,0-6 mo,Q2
C083469,37,Female,West,99,Standard,29.29,0,0,18-08-2024,351.48,2024,5-10 yr,Q3
C083470,38,Female,North,102,Premium,41.87,3,0,06-09-2023,502.44,2023,5-10 yr,Q3
C083471,37,Female,South,37,Basic,14.26,1,0,01-11-2023,171.12,2023,2-5 yr,Q1 low
C083472,36,Female,North,13,Standard,20.48,1,1,20-04-2023,245.76,2023,1-2 yr,Q2
C083473,53,Male,South,30,Standard,24.86,0,1,06-10-2024,298.32,2024,2-5 yr,Q2
C083474,45,Male,West,48,Standard,37.11,2,1,11-09-2020,445.32,2020,2-5 yr,Q3
C083475,27,Female,South,6,Basic,12.94,2,0,03-05-2019,155.28,2019,0-6 mo,Q1 low
C083476,18,Female,Central,97,Premium,40.23,4,0,05-12-2021,482.76,2021,5-10 yr,Q3
C083477,25,Female,North,17,Premium,91.77,2,0,20-01-2019,1101.24,2019,1-2 yr,Q4 high
C083478,33,Male,North,34,Premium,40.49,2,1,24-10-2023,485.88,2023,2-5 yr,Q3
C083479,44,Male,East,36,Premium,71.58,0,0,07-10-2023,858.96,2023,2-5 yr,Q4 high
C083480,41,Male,Central,24,Enterprise,147.43,0,1,19-05-2022,1769.16,2022,1-2 yr,Q4 high
C083481,31,Non-binary,East,33,Standard,17.54,0,0,14-01-2024,210.48,2024,2-5 yr,Q2
C083482,42,Female,East,90,Standard,17.81,0,0,16-03-2021,213.72,2021,5-10 yr,Q2
C083483,30,Male,East,91,Premium,37.92,4,0,22-01-2019,455.04,2019,5-10 yr,Q3
C083484,36,Male,East,95,Basic,6.93,2,0,05-08-2024,83.16,2024,5-10 yr,Q1 low
C083485,55,Female,North,21,Basic,8.27,1,1,12-09-2019,99.24,2019,1-2 yr,Q1 low
C083486,37,Female,South,109,Basic,18.5,1,0,22-03-2021,222,2021,5-10 yr,Q2
C083487,40,Male,South,75,Standard,17.64,2,0,29-10-2019,211.68,2019,5-10 yr,Q2
C083488,22,Female,West,82,Standard,16.41,1,1,24-01-2023,196.92,2023,5-10 yr,Q2
C083489,35,Female,South,97,Basic,5.18,0,0,13-06-2025,62.16,2025,5-10 yr,Q1 low
C083490,42,Male,South,60,Basic,13.48,1,0,01-06-2022,161.76,2022,2-5 yr,Q1 low
C083491,46,Male,North,63,Standard,38.85,2,1,10-11-2022,466.2,2022,5-10 yr,Q3
C083492,25,Male,Central,38,Basic,5.05,1,0,30-09-2020,60.6,2020,2-5 yr,Q1 low
C083493,39,Male,North,48,Premium,80.1,0,0,19-08-2024,961.2,2024,2-5 yr,Q4 high
C083494,22,Female,East,28,Basic,13.73,0,1,18-11-2021,164.76,2021,2-5 yr,Q1 low
C083495,27,Male,West,50,Premium,64.94,1,0,23-05-2025,779.28,2025,2-5 yr,Q4 high
C083496,25,Female,West,63,Premium,50.23,0,1,19-08-2024,602.76,2024,5-10 yr,Q4 high
C083497,24,Female,East,80,Standard,20.2,1,0,18-05-2025,242.4,2025,5-10 yr,Q2
C083498,47,Male,North,9,Premium,35.45,2,0,20-06-2025,425.4,2025,6-12 mo,Q3
C083499,18,Female,Central,8,Standard,20.43,0,1,21-07-2020,245.16,2020,6-12 mo,Q2
C083500,34,Female,Central,31,Standard,37.73,1,0,28-11-2021,452.76,2021,2-5 yr,Q3
C083501,35,Female,Central,96,Basic,18.31,2,0,21-05-2024,219.72,2024,5-10 yr,Q2
C083502,36,Male,South,94,Enterprise,217.87,1,0,20-01-2023,2614.44,2023,5-10 yr,Q4 high
C083503,18,Female,North,95,Standard,28.78,0,1,09-06-2021,345.36,2021,5-10 yr,Q3
C083504,53,Female,North,34,Standard,31.99,1,1,25-05-2025,383.88,2025,2-5 yr,Q3
C083505,41,Male,West,1,Standard,15.98,0,1,26-11-2023,191.76,2023,0-6 mo,Q2
C083506,25,Female,South,118,Premium,45.88,4,0,03-09-2024,550.56,2024,5-10 yr,Q3
C083507,38,Female,North,100,Basic,8.98,0,1,27-08-2019,107.76,2019,5-10 yr,Q1 low
C083508,45,Female,East,95,Standard,26.01,3,0,17-02-2023,312.12,2023,5-10 yr,Q3
C083509,25,Female,North,36,Basic,12.8,1,0,04-08-2020,153.6,2020,2-5 yr,Q1 low
C083510,33,Male,West,41,Premium,44.06,1,0,23-04-2024,528.72,2024,2-5 yr,Q3
C083511,42,Female,East,72,Standard,26.14,1,0,26-12-2020,313.68,2020,5-10 yr,Q3
C083512,30,Female,Central,24,Enterprise,242.36,2,0,24-04-2025,2908.32,2025,1-2 yr,Q4 high
C083513,40,Male,East,86,Standard,20.12,1,1,05-11-2024,241.44,2024,5-10 yr,Q2
C083514,41,Male,South,31,Basic,5.79,1,1,10-03-2022,69.48,2022,2-5 yr,Q1 low
C083515,34,Male,North,11,Premium,35.15,1,0,13-05-2025,421.8,2025,6-12 mo,Q3
C083516,37,Male,West,25,Standard,30.15,1,0,18-08-2023,361.8,2023,2-5 yr,Q3
C083517,27,Female,North,28,Standard,17.19,4,0,24-04-2019,206.28,2019,2-5 yr,Q2
C083518,29,Female,North,38,Standard,27.13,1,0,26-12-2024,325.56,2024,2-5 yr,Q3
C083519,33,Female,West,110,Enterprise,173.2,0,0,26-09-2019,2078.4,2019,5-10 yr,Q4 high
C083520,38,Female,East,24,Basic,16.81,1,0,01-08-2024,201.72,2024,1-2 yr,Q2
C083521,32,Female,North,119,Standard,22.92,1,0,05-10-2023,275.04,2023,5-10 yr,Q2
C083522,26,Female,South,2,Basic,12.05,3,0,17-07-2021,144.6,2021,0-6 mo,Q1 low
C083523,31,Female,Central,49,Standard,20.72,2,0,29-04-2022,248.64,2022,2-5 yr,Q2
C083524,43,Male,West,52,Premium,58.8,0,0,16-02-2021,705.6,2021,2-5 yr,Q4 high
C083525,40,Male,South,87,Standard,38.78,0,0,26-11-2022,465.36,2022,5-10 yr,Q3
C083526,33,Female,South,105,Standard,23.13,1,0,24-10-2021,277.56,2021,5-10 yr,Q2
C083527,34,Female,South,111,Basic,7.36,1,0,04-10-2019,88.32,2019,5-10 yr,Q1 low
C083528,29,Female,North,16,Standard,25.95,0,0,27-06-2019,311.4,2019,1-2 yr,Q3
C083529,57,Male,West,43,Basic,11.36,1,0,09-10-2023,136.32,2023,2-5 yr,Q1 low
C083530,42,Male,South,19,Premium,98.27,2,0,27-02-2022,1179.24,2022,1-2 yr,Q4 high
C083531,41,Male,West,54,Basic,8.56,3,0,21-03-2024,102.72,2024,2-5 yr,Q1 low
C083532,41,Male,North,107,Basic,9.1,3,1,19-09-2019,109.2,2019,5-10 yr,Q1 low
C083533,42,Male,North,101,Premium,96.85,2,0,24-05-2023,1162.2,2023,5-10 yr,Q4 high
C083534,40,Female,Central,82,Basic,9.68,1,1,12-02-2021,116.16,2021,5-10 yr,Q1 low
C083535,18,Female,Central,113,Standard,19.04,2,1,03-06-2019,228.48,2019,5-10 yr,Q2
C083536,37,Male,West,60,Basic,11.24,1,0,28-01-2021,134.88,2021,2-5 yr,Q1 low
C083537,55,Male,West,82,Standard,35.3,1,0,20-08-2025,423.6,2025,5-10 yr,Q3
C083538,18,Male,East,25,Premium,61.32,2,1,02-06-2021,735.84,2021,2-5 yr,Q4 high
C083539,44,Female,North,116,Standard,25.2,0,0,14-12-2021,302.4,2021,5-10 yr,Q2
C083540,27,Female,Central,109,Premium,48.81,3,0,31-10-2021,585.72,2021,5-10 yr,Q4 high
C083541,18,Male,West,51,Basic,16.75,0,0,18-11-2021,201,2021,2-5 yr,Q2
C083542,18,Female,West,54,Standard,23.5,0,0,05-03-2022,282,2022,2-5 yr,Q2
C083543,45,Male,Central,19,Basic,19.96,2,0,16-08-2022,239.52,2022,1-2 yr,Q2
C083544,38,Female,Central,66,Standard,15.66,1,0,15-02-2023,187.92,2023,5-10 yr,Q2
C083545,24,Male,West,104,Basic,16.13,0,0,03-11-2022,193.56,2022,5-10 yr,Q2
C083546,28,Female,West,80,Standard,24.83,1,0,30-08-2022,297.96,2022,5-10 yr,Q2
C083547,34,Male,South,56,Standard,22.43,1,1,31-05-2025,269.16,2025,2-5 yr,Q2
C083548,38,Female,North,115,Basic,6.14,1,0,01-08-2021,73.68,2021,5-10 yr,Q1 low
C083549,38,Male,North,8,Basic,10.03,0,0,13-08-2023,120.36,2023,6-12 mo,Q1 low
C083550,41,Male,South,7,Standard,34.32,1,0,18-08-2022,411.84,2022,6-12 mo,Q3
C083551,18,Female,South,66,Standard,25.2,1,0,16-12-2019,302.4,2019,5-10 yr,Q2
C083552,34,Female,North,30,Basic,13.23,0,1,28-09-2019,158.76,2019,2-5 yr,Q1 low
C083553,34,Male,South,14,Basic,10.96,1,0,23-06-2020,131.52,2020,1-2 yr,Q1 low
C083554,28,Male,North,117,Standard,27.51,1,0,11-08-2024,330.12,2024,5-10 yr,Q3
C083555,38,Female,South,69,Enterprise,121.08,1,0,21-06-2020,1452.96,2020,5-10 yr,Q4 high
C083556,62,Male,North,120,Premium,90.95,2,0,29-07-2023,1091.4,2023,5-10 yr,Q4 high
C083557,33,Male,Central,29,Basic,18.24,3,0,02-07-2023,218.88,2023,2-5 yr,Q2
C083558,34,Male,North,7,Basic,7.8,2,0,27-12-2024,93.6,2024,6-12 mo,Q1 low
C083559,34,Female,North,95,Premium,96.83,4,0,18-06-2024,1161.96,2024,5-10 yr,Q4 high
C083560,47,Female,South,91,Standard,18.98,2,0,24-11-2024,227.76,2024,5-10 yr,Q2
C083561,36,Male,West,30,Premium,64.38,1,0,08-02-2025,772.56,2025,2-5 yr,Q4 high
C083562,44,Female,North,17,Basic,19.9,0,0,04-04-2021,238.8,2021,1-2 yr,Q2
C083563,38,Male,Central,93,Basic,5.16,1,1,11-06-2022,61.92,2022,5-10 yr,Q1 low
C083564,45,Female,West,111,Premium,40.32,3,0,15-10-2020,483.84,2020,5-10 yr,Q3
C083565,21,Male,Central,95,Standard,15.77,0,1,03-10-2021,189.24,2021,5-10 yr,Q2
C083566,40,Female,Central,31,Basic,9,4,0,15-08-2025,108,2025,2-5 yr,Q1 low
C083567,19,Female,North,28,Standard,27.7,1,0,10-10-2023,332.4,2023,2-5 yr,Q3
C083568,43,Female,Central,51,Premium,94.03,1,0,13-12-2024,1128.36,2024,2-5 yr,Q4 high
C083569,26,Female,North,81,Premium,92.78,2,0,20-05-2022,1113.36,2022,5-10 yr,Q4 high
C083570,38,Male,South,17,Enterprise,225.66,2,0,20-06-2022,2707.92,2022,1-2 yr,Q4 high
C083571,40,Male,North,68,Basic,9.53,2,0,06-08-2024,114.36,2024,5-10 yr,Q1 low
C083572,57,Female,East,9,Premium,99.31,0,0,02-10-2024,1191.72,2024,6-12 mo,Q4 high
