Customer_ID,Age,Gender,Region,Tenure_Months,Subscription_Type,Monthly_Spend,Support_Tickets,Churn_Flag,Signup_Date
C087259,48,Female,South,17,entry,10.88,2,0,21-04-2023 00:00
C087260,32,Female,East,5,BASIC,17.81,0,Yes,02-03-2025
C087261,27,Female,South,41,Standard,20.34,0,1,21-08-2020
C087262,28,Male,West,3,Basic,15.43,0,0,18-02-2024
C087263,32,Male,South,96,Premium,40.78,0,0,02-10-2023
C087264,32,Male,West,32,basic,8.83,1,1,20-07-2021
C087265,29,Female,North,104,Standard,29.78,2,0,01-02-2023
C087266,37,Male,North,66,Premium,79.57,2,0,26-02-2023
C087267,25,Female,Central,24, pro ,19.18,3,No,12-04-2025
C087268,33,MALE ,Central-,30,Standard,33.71,1,1,11-05-2024
C087269,32,Male,Central,61,premium,60.64,1,0,26-04-2023
C087270,26,Male,Central,14, pro ,39.36,1,0,14-09-2024
C087271,46,FEMALE,WEST,35,Premium,53.83,1,0,01-02-2019
C087272,25,Male,East,42,STD,25.25,1,0,05-11-2019
C087273,32,Female,Central,19,starter,₹17.02,1,0,04-08-2025
C087274,47,Male,South,66,Standard,35.1,0,0,10-08-2024
C087275,26,Male,South,5,Basic,16.65,5,0,25-06-2022
C087276,45,Male,East,112,Standard,24.89,3,0,08-06-2019
C087277,20,Female,East,106,Standard,38.86,1,0,17-11-2020
C087278,37,Male,EAST,7,Enterprise,110.58,1,0,09-06-2022
C087279,31,Male,West,25,Standard,37.77,2,0,17-07-2019
C087280,22,M,South,41,entry,10.96,3,0,15-11-2021
C087281,35,Female,Central,57,Standard,28.24,2,0,28-09-2021
C087282,34,Female,SOUTH,2,PRM,37.89,0,0,08-05-2024
C087283,38, Female  ,East,31,premium,52.26,0,0,08-09-2022
C087284,41,Female,SOUTH,49,Premium,54.78,1,1,05-06-2021
C087285,40,nonbinary,West,28,Standard,36.27,1,0,05-01-2024
C087286,34,Female,Est,56,gold,62.13,0,0,16-02-2023
C087287,37,Male,North,98,premium,56.1,1,No,24-09-2024
C087288,29,Male,West,74,standard,28.3,0,0,21-07-2025
C087289,40,FEMALE,South,9,Basic,₹13.55,0,0,12-01-2020
C087290,30,Male,South,105,Premium,67.37,2,0,11-07-2020
C087291,32,Female,East,104,STD,38.31,0,0,11-11-2023
C087292,25,Male,South,67,Standard,17.39,1,0,02-05-2022
C087293,25,Male,South,6,Enterprise,239.39,0,0,17-01-2025
C087294,29,Female,North,109,Basic,8.43,1,0,01-11-2023
C087295,40,M,South,87,Standard,30.81,2,0,29-05-2024
C087296,44,Male,East,68,null,6.76,0,0,02-12-2021
C87297 ,30,Male,Est,1,Standard,36.4,0,0,20-03-2021
C087298,28,Male,North,86,Premium,70.63,0,1,04-09-2020
C087299,18, Male  ,East,77,Premium,80.72,1,0,21-09-2020
C087300,32,Female, South,75,Premium,80.68,3,0,11-04-2024
C087301,32,Female,South,43,Premium,43.01,1,0,18-11-2022
C087302,18,Male,West,35,Premium,₹91.59,0,Yes,03-07-2025
C087303,41,Male,West,35,Enterprise,136.35,0,0,31-10-2021
C087304,44,Female,North,9,Standard,30.92,1,0,01-09-2024
C087305,37,Female,West,94,Basic,10.09,2,0,02-05-2019
C087306,35,Male,North,13,Enterprise,138.48,1,0,03-04-2022
C087307,38,Male,East,20,Basic,15.26,1,0,24-07-2024
C087308,27,Female,South,119,Standard,28.92,0,Yes,24-07-2025
C087309,23,Female, North  ,60,Basic,12.59,1,0,12-04-2022
C087310,29,Male,South,51,standard,29.67,0,0,14-11-2023
C087311,38,M,South,97,Premium,75.18,0,0,29-01-2021
C087312,36,Female,West,103,mid,39.46,1,0,22-11-2023
C087313,42,Male,West,36,Premium,88.28,2,0,26-12-2021
C087314,39,Female,North,29,Standard,34.71,1,0,13-06-2022
C087315,31,Male, Central  ,69,gold,72.06,0,0,06-01-2024
C087316,35, m ,South,66,Basic,10.72,3,No,27-09-2019
C087317,26,Female,   West ,21,Basic,18.53,0,1,05-07-2023
C087318,44,Female,West,120,Basic,17.09,1,0,07-06-2022
c087319,55,female,North,17,Basic,9.87,2,0,08-10-2021
C087320,33,Female,Central,2,Standard,33.43,0,0,24-06-2019
C087321,38,Female,East,84,Basic,11.74,1,0,31-12-2026
C087322,18,Female,South,320,STD,22.63,2,Yes,18-01-2020
C087323,37,M,North,66, pro ,31.5,0,0,24-10-2019
C087324,18,Male,West,59,Premium,39.69,1,Yes,08-08-2019
C087325,42,Female,Central,118,Premium,58.82,3,0,20-01-2022
C087326,18,Male,East,101,STD,31.33,2,0,21-08-2019
C087327,19,Female,West,35,Standard,₹32.76,1,0,10-03-2024
C087328,25,Female,East,67,Enterprise,187.73,4,0,30-03-2020
C087329,21,Female,Central,55,Standard,23.1,2,0,18-05-2019
C087330,58,Male,West,87,Standard,35.48,2,0,13-08-2023
C087331,27,Female,South,30, pro ,32.45,0,1,30-08-2023
C087332,21,Male,Central,10,Basic,17.43,1,0,28-09-2020
C087333,36,Female,East,10,Standard,36.87,1,1,07-09-2021
C087334,48,Female,Sth,35, Basic  ,14.58,0,0,15-07-2025
C087335,29,M,North,109,gold,₹85.32,0,0,01-03-2019
C087336,28, m ,Central,10,Premium,81.72,3,No,12-10-2022
C087337,48,Female,NORTH,90,Premium,37.24,1,0,05-09-2023
C087338,36,Female,West,98,Basic,8.39,2,1,18-11-2024
C087339,20,Male,SOUTH,66,Basic,14.15,2,0,12-11-2020
C087340,41,Male, West  ,59,Enterprise,208.89,1,0,17-01-2022
C087341,31,Female,Central,54,PRM,94.83,1,0,03-03-2023
C087342,38,Female, East  ,-95,Basic,₹6.48,1,0,10-07-2025
C087343,31,Male,East,3,Basic,15.09,1,0,24-02-2025
C087344,30,Female,Central,3,premium,41.72,0,0,07-03-2019
C087345,40,Male,North,98,Basic,8.91,1,0,05-04-2025
C087346,32,M,West,4,Basic,16.84,0,0,01-02-2024
C087347,50,Male,EAST,67,Premium,56.73,0,0,25-06-2022
C087348,26,Male,EAST,14,Premium,40.71,1,0,06-09-2019
C087349,55,Female,Central,12,Standard,21.93,1,0,03-01-2023
C087350,34,Male,Wst,70, pro ,₹35.15,2,0,10-08-2025
C087351,35,Male,   West ,101,Standard,38.85,2,0,11-10-2023 00:00
C087352,50,Male,North,48,Standard,34.05,1,0,06-08-2019
C087353,39,Female,East,13,gold,54.15,1,0,18-06-2022
C087354,25,Male,West,74,Premium,49.91,3,0,26-08-2025
C087355,30,Male,North  ,54,Premium,50.29,1,0,16-12-2024
C087356,38,Male,Central,13,Standard,38.47,3,0,01-07-2019
C087357,18,Female,West,32,Standard,₹37.03,0,0,06-09-2021
C087358,24,Male,North,1,Basic,16.22,1,0,29-07-2023
C087359,33,FEMALE,North,106,Basic,13.15,0,0,02-07-2025
C087360,31,Female,East,80,Standard,20.92,1,0,16-04-2019
C087361,44,Male,South,19,Premium,89.8,0,0,05-12-2024
C087362,23,female,East,116,Basic,18.81,1,Yes,29-06-2023
C087363,26,Male,West,85,Standard,18.75,2,0,25-05-2019
C087364,37,Male,West,85,Premium,88.75,2,No,30-07-2021
C087365,37,Male,West,68,Premium,₹55.83,3,0,21-10-2023
C087366,31,Female,North,25,Enterprise,249.16,2,0,28-03-2024
C087367,35,FEMALE,Central,50,Standard,21.47,0,Yes,07-05-2019
C087368,54,Female,North,84,Basic,11.52,1,0,29-10-2019
C087369,36, fem ,North,68,Premium,55.45,0,1,05-07-2022
C087370,40, Female  ,East,120, pro ,29.78,1,1,17-11-2022
C087371,46,Male,East,74,Premium,95.21,1,1,22-12-2019
C087372,22,Female,North,69,gold,40.64,0,1,20-04-2022
C087373,23,M,South,60,Standard,21.14,1,1,28-05-2019
C087374,34,M,West,79,Standard,25.63,0,0,23-08-2025
C087375,47, male  ,CENTRAL,14,Enterprise,227.21,0,0,07-05-2022
C087376,33,Male,West,65,Enterprise,162.14,3,Yes,22-03-2024
C087377,28,M,North,55,Standard,33.72,1,0,08-08-2025
C087378,25, m ,Central,16,Premium,47.56,0,0,27-02-2022
C087379,38,female,WEST,109,Premium,53.36,2,1,05-05-2021
C087380,33,Female,South,104,Standard,27.14,0,1,22-05-2019
C087381,20,Male,West,34,Standard,26.84,1,0,14-11-2023
C087382,46,Female,South,66,enterprise,133.29,0,0,03-03-2024
C087383,35,Female,South,79,Standard,39.1,0,0,27-01-2019
C087384,25, m ,West,-40,Basic,18.68,2,0,27-04-2024
C087385,44,Female,South,90,Standard,21.96,1,0,23-06-2023
C087386,33,Female,South,116,BASIC,7.95,2,1,17-08-2021
C087387,35,Male,East,36,Basic,9.95,1,0,27-06-2021
C087388,35,Female,West,6,Premium,50.1,0,0,15-01-2023
C087389,29, Non-binary  ,EAST,24,basic,17.52,1,Yes,27-12-2020
C087390,29,Female,North,79,Basic,13.88,1,0,15-04-2022
C087391,33,Female,South,35,starter,6.68,0,0,13-04-2023
C087392,36,F,East,111,Premium,79.61,0,0,19-03-2021
C087393,28,Female,Central,42,Premium,44.2,2,0,16-10-2023
C087394,34,female,North,23,Basic,12.91,0,0,16-10-2020
C087395,20,Female,South,111,Basic,5.69,1,0,15-02-2024
C087396,25,Female,West,86,Standard,36.16,0,0,18-03-2022
C087397,44,Male,West,45,basic,7.33,1,1,03-02-2022
C087398,49,Male,North,30,Standard,35.55,1,1,25-01-2021
C087399,40,Female,North,18,starter,15.3,1,1,15-03-2025
C087400,30,F,East,10,Basic,₹7.50,0,0,21-07-2021
C087401,21,Female,West,54,Standard,22.84,1,0,11-09-2019
C087402,47,Female,   West ,5,Premium,66.71,2,0,13-04-2021
C087403,54,Male,SOUTH,80,Standard,₹38.19,0,0,07-05-2023
C087404,29,Non-binary,South,8,Premium,67.61,1,0,30-01-2022
C087405,41,Male,South,115,Basic,₹6.89,1,0,26-07-2020
C087406,46,Male,West,103,Premium,70.74,0,0,01-01-2024
C087407,46,Male,East,21,Standard,23.37,2,0,18-09-2021
C087408,32,Female,East,67,standard,28.03,1,Yes,27-03-2025
C087409,54,Female,West,118,BASIC,6.9,3,No,14-02-2021
C087410,38,Male,East,64,Standard,30.02,0,Yes,23-01-2022
C087411,38,Female,Central,66,Standard,28.81,0,0,21-04-2019
C087412,35,Male,West,83,standard,27.91,1,1,05-02-2019
C087413,46,Male,North,22,Basic,17.5,1,0,01-02-2022
C087414,40,Female,East,33,PRM,82.27,2,0,23-08-2023
C087415,26,Non Binary,SOUTH,95,Basic,18.95,1,0,03-07-2024
C087416,49,F,Central,24,Basic,8.72,1,0,25-08-2023
C087417,40,Male,Central,68,Standard,30.85,5,1,09-12-2024
C087418,22,FEMALE,North,108,gold,49.13,0,Yes,31-12-2026
C087419,38,Male,South,57,Standard,20.96,1,1,07-02-2023
C087420,34,Female,South,100,STD,18.9,1,0,23-05-2022
C087421,27,Male,South,92,Basic,18.18,4,0,10-10-2022
C087422,41,Female, North  ,60,Standard,25.61,1,0,10-11-2021
C087423,40,Female,WEST,47,Basic,19.92,2,0,19-11-2022
C087424,30, m ,West,18,Basic,8.71,0,0,02-11-2019
C087425,45,Male,North  ,57,Premium,92.21,2,0,10-07-2021
C087426,33,Female,EAST,8,Basic,16.16,0,1,19-02-2023
C087427,28,Male,Central,90,Standard,35.49,1,0,14-06-2021
C087428,21,Male,North,106,Basic,15.68,3,0,27-09-2019
C087429,50,MALE ,North,84,Premium,56.86,2,0,09-03-2024
C087430,28,Female,West,34,Standard,15.02,0,0,06-10-2023
C087431,41,Male,West,68,corp,186.91,2,1,18-02-2025
C087432,35, Male  ,Central,83,Standard,30.93,2,0,20-10-2019
C087433,41,Male,Central,73,Standard,21.51,1,1,19-11-2022
C087434,18,Female,West,35,Standard,26.7,0,0,27-12-2022 00:00
C087435,38,MALE , North  ,62,Premium,95.92,0,0,13-06-2020 00:00
C087436,47,Male,Central,97,PRM,47.94,3,No,26-03-2023
C087437,20,Female,WEST,73,PRM,50.4,1,0,13-04-2024
C087438,42,Female,North,68,Basic,₹8.77,2,0,21-12-2022
C087439,27,male,Nrt,89,Premium,50.42,0,Yes,23-06-2023
C087440,26,Prefer not to say,West,33,Basic,15.92,0,0,14-02-2023
C087441,52,female,East,78,Premium,74.62,3,0,27-09-2021
C087442,39,Male, South,103,basic,₹15.30,0,0,15-04-2025
C087443,26,Female,West,32,Premium,92.89,2,1,04-04-2020
C087444,33,Female,South,49,Basic,8.02,1,No,16-09-2021
C087445,39,Female,Central,74,Basic,₹19.29,2,0,25-07-2023
C087446,32,Male,North  ,55,Basic,10.37,0,1,17-12-2022
C087447,45,Female,North,68,Standard,26.59,1,0,20-05-2019
C087448,38,Female,Est,56,basic,7.54,1,0,24-07-2021
C087449,32,Female,West,90,Basic,8.39,2,0,14-04-2022
C087450,54,Female,Sth,83,Basic,5.22,0,0,21-03-2023
C087451,32,Female,East,51,Standard,21.68,1,No,07-01-2024
C087452,28,Male,Central,114,starter,19.89,1,0,15-11-2019
C087453,30,Male,South,19,Standard,35.19,1,Yes,30-09-2023
C087454,41,Male,East,101,Basic,13.49,2,No,05-01-2023
C087455,41,Female,North,113,Basic,₹17.22,0,0,20-02-2023
C087456,52,Prefer not to say,Central,46,entry,7.16,0,0,29-10-2021
C087457,53,Male,West,14,Basic,16.25,2,Yes,24-06-2023
C087458,18,Female,Central,32,Basic,6.17,0,0,04-01-2025
C087459,41,Female,South,39,Basic,14.82,0,0,26-05-2023
C087460,40,Male,Central,74,Basic,16.54,5,0,19-08-2020
C087461,28,female, East  ,8,Standard,₹34.46,0,No,01-08-2025
c087462,36,Male,East,51,Premium,94.45,2,1,05-04-2022
C087463,47,Male,West,1,Basic,8.77,1,0,11-05-2021
C087464,34,Male,East,87,Basic,13.35,0,Yes,07-03-2023
C087465,45,Male,North,34,Basic,11.83,0,0,08-07-2022
C087466,33,Female,CENTRAL,101,Premium,81.3,0,0,01-05-2022
C087467,33,male,South,43,Basic,19.75,1,0,08-08-2021
C087468,36,Female,North,82,Basic,₹14.43,1,0,02-21-2024
C087469,22,male,West,107,Basic,19.42,0,0,06-08-2025
C087470,35,Male,North,89,premium,70.71,0,0,04-02-2019
C087471,18, Male  ,NORTH,30,Basic,9.08,0,1,01-02-2025
C087472,27,Female,East,92,Basic,15.16,2,0,08-03-2020
C087473,31,Non-binary,South,34,Premium,66.58,1,1,16-10-2020
C087474,48,Male,North,108,Basic,19.33,1,No,11-09-2024
C087475,23,Male,South,52,Standard,15.88,4,No,05-12-2023
C087476,40, Male  ,North,37,Basic,19.63,1,1,15-07-2020
C087477,39,female,Central,73,Standard,32.4,5,1,13-08-2020
C087478,43,M,South,9,Basic,6.7,1,0,20-05-2025
C087479,21,Male,West,66,Enterprise,₹201.28,3,0,11-02-2022
C087480,43,Male,North,114,Enterprise,81.89,2,0,31-12-2026
C087481,48,Female,Central,95,Standard,24.31,1,0,04-07-2025
C087482,42,Male, Central  ,43,Basic,9.86,1,Yes,14-07-2022
C087483,19,Male,East,108,Basic,6.28,4,0,31-07-2020
C087484,24,Male,South,79,Basic,19.25,3,0,13-07-2023
C087485,33,Male,South,62,Basic,7.98,1,No,13-09-2022
C087486,51,Female,North,73,Basic,7.28,1,0,12-02-2021
C087487,42,Male,East,32,premium,₹79.03,0,0,19-08-2022
C087488,51,Male,South,87,Standard,16.56,0,0,28-01-2025
C087489,37,Male,EAST,74,Basic,19.94,2,Yes,11-04-2020
C087490,18,Male,South,49,Standard,39.09,2,0,26-01-2023
C087491,28,F,West,48, pro ,31.05,0,0,03-10-2019
C087492,22,Female,West,49,Premium,72.36,2,0,11-08-2022
C087493,46,male,Central,1,Standard,38.92,1,0,11-11-2023
C087494,30,Female,Central,72,Premium,68.62,1,0,10-03-2023
C087495,26,Male,East,82,PRM,88.79,2,Yes,07-02-2025
C087496,18,Female,Ctr,10,Standard,₹27.70,4,0,17-02-2020
C087497,44,Female,West,37,Standard,39.18,1,0,14-12-2020
C087498,49,Male,East,92,Standard,₹20.97,1,No,06-01-2022
C087499,26,Female,Central,6,standard,19.97,0,0,05-08-2020
C087500,0,Female,Central,111,Basic,₹10.77,2,0,11-02-2024
C087501,42,Male,West,103,mid,16.97,0,0,21-02-2023
C087502,43,Male,North,38, Basic  ,5.19,1,0,23-10-2019
C087503,40,Female,Central,54,basic,8.29,2,0,22-12-2024
C087504,51,Female,South,59,Premium,43.89,2,0,10-12-2020
C087505,52,FEMALE,West,71,starter,19.07,2,0,07-01-2022
C087506,37,Male,North,35,Basic,₹16.44,2,0,09-02-2025
C087507,42,Female,North,15,Standard,₹19.91,1,0,02-12-2021
C087508,46,M,South,106,Basic,9.77,4,No,06-02-2024
C087509,37,Male,South,43,Standard,32.09,3,0,21-06-2023
C087510,44,Male,Central,35,Premium,84.81,3,0,29-12-2024
C087511,19,Male,East,115,Basic,8.76,1,0,08-08-2024
C087512,39,Non-binary,West,105,Premium,75.79,2,0,14-03-2023
C087513,18, m ,East,45,Premium,46.91,3,No,23-02-2024
C087514,36,Female,South,21,Standard,32.98,3,1,28-11-2023
C087515,47,FEMALE,Central,60,basic,15.4,1,1,15-02-2022
C087516,0,Male,Central,27,Basic,6.57,1,No,31-03-2023
C087517,18,Male,Sth,96,Basic,6.27,0,0,09-08-2019
C087518,39, Female  ,Central-,102,Premium,78.03,3,0,16-07-2021
C087519,28,Male,North,7,mid,20.71,2,0,06-06-2020
C087520,43,Male,North,1,Standard,24.46,1,0,05-11-2019
C087521,42,Female,South,19,Standard,₹20.35,0,Yes,14-01-2019
C087522,43,Female,North,33,STD,36.8,2,0,18-12-2019
C087523,34,FEMALE,Central,58,Standard,15.9,2,0,12-11-2022
C087524,30, m , South,54,STD,₹38.47,2,1,11-04-2025
C087525,37,Male,CENTRAL,99,Premium,₹89.14,4,1,27-11-2020
C087526,26,Female, South,20,basic,10.14,2,Yes,11-10-2022
C087527,40,Male,Central,18,Basic,18.46,1,0,13-02-2023
C087528,25,Female, West  ,5,Premium,75.27,2,0,15-12-2024
C087529,41,Male,South,5,mid,37.43,2,Yes,01-05-2023
C087530,31,Male,West,69,starter,5.95,2,0,21-06-2020
C087531,27,Female,West,6,Basic,17.06,1,0,12-10-2022
C087532,31,,West,85,Enterprise,90.72,1,0,14-09-2019
C087533,18,Female,West,88,Basic,15.16,1,0,10-06-2019
C087534,43,FEMALE,Central,92,Premium,₹95.18,2,0,19-05-2020
C087535,38, Female  ,East,88,entry,19.25,3,0,11-06-2023
C087536,42,Female,East,37,Basic,13.85,1,0,09-02-2020
C087537,23,Female,SOUTH,84,Premium,82.04,1,0,05-11-2019 00:00
C087538,41,Male,South,49,Premium,62.84,2,0,21-08-2023
C087539,37,MALE ,North  ,104,Standard,37.69,0,0,03-06-2021
C087540,35,Female,Est,20,Basic,18.96,1,0,20-08-2025
C087541,40, fem ,South,7,Basic,7.11,3,0,26-07-2019
C087542,18,F,Central,10,basic,17.04,1,0,26-06-2022
C087543,19,Female,Est,63,Standard,22.81,2,1,18-02-2021
C087544,24,Female,North,111,Standard,18.2,1,1,06-10-2022
C087545,35,Female,West,106,Premium,₹78.28,1,,07-10-2024
C087546,32,Female,West,41,Standard,30.22,1,0,03-10-2021
C087547,38,FEMALE,East,35,Basic,12.7,1,1,24-01-2019
C087548,30,Female,West,115,Basic,17.2,1,0,10-06-2024
C087549,57,Female,North,38,gold,₹73.49,1,0,02-09-2023
C087550,38,Male,NORTH,93,Premium,58.82,0,0,15-07-2020
C087551,36,Female,South,100,Premium,57.29,1,0,25-07-2023
C087552,30,Male,South,62,standard,24.32,1,0,07-11-2024
C087553,22,F,Central,57, Basic  ,16.38,4,0,07-10-2019
C087554,36,Female,West,100,enterprise,96.13,2,0,12-01-2019
C087555,24,Female,NORTH,36,Standard,24.22,0,0,27-06-2023
C087556,36,Male,West,56,Enterprise,152.44,1,Yes,17-08-2025
C087557,39,Male,Central,111,Basic,12.74,0,Yes,27-07-2024
C087558,30,Male,Central-,11,Premium,65.2,2,0,05-11-2019
C087559,36,Male,East,67,Standard,17.79,2,1,29-03-2020
C087560,29,Male, East  ,8,Corporate,₹85.56,0,0,19-09-2020
C087561,40,Male,South,23,Standard,37.95,3,0,30-04-2024
C087562,35,Female,East,31,BASIC,5.1,0,0,03-05-2021
C087563,40,Male,East,87,Enterprise,227.55,4,0,11-01-2019
C087564,34,Female,North,85,BASIC,16.63,1,0,29-01-2021
C087565,18,Male,West,84,Basic,10.34,1,0,14-04-2025
C087566,21,F,East,26,Premium,40.02,1,0,17-12-2019
C087567,33,Female,North,76,Standard,23.32,2,1,25-09-2024
C087568,38,MALE ,Central,23,gold,82.32,2,1,15-02-2021
C087569,36,Female,East,49,Premium,73.72,1,0,22-05-2023
C087570,40,Male,East,59,Standard,17.26,0,0,22-01-2025
C087571,45,Female,North,50,Basic,19.42,0,1,16-06-2025
C087572,23,Female,East,41,Premium,36.2,0,0,08-12-2021
C087573,35,MALE ,CENTRAL,8,Basic,₹7.87,0,0,05-01-2019
C087574,62, Female  ,West,65,mid,28.15,0,0,16-01-2022
C087575,21,Female,West,39,Basic,7.63,4,No,18-01-2023
C087576,25,Female,East,29,Basic,7.74,0,0,13-10-2021
C087577,31,F,Sth,67,Basic,11.26,0,0,27-06-2025
C087578,26,Male,West,97,Premium,89.04,0,1,03-12-2022
C087579,45,Male, South,14,Enterprise,211.66,4,1,12-11-2022
C087580,30,Male,Central,93,Standard,₹38.93,3,0,09-01-2019
C087581,40,Male,North,95,Basic,19.05,1,0,15-03-2023
C087582,49,Female,South,65,Standard,27.95,0,1,28-08-2019
C087583,33,Male,North,100,Standard,21.1,1,1,08-05-2022
C087584,44,FEMALE,West,1,Standard,27.57,3,1,02-07-2024
C087585,26,Female,Central,20,Premium,51.62,1,No,01-24-2025
C087586,34,M,Wst,48,Basic,6.01,1,0,06-02-2024
C087587,29,Female,Central-,115,Enterprise,128.03,1,0,28-12-2024
C087588,18,Female,North,72,Premium,99.05,1,0,08-08-2020
C087589,31,,Nrt,44,Premium,37.9,0,0,13-08-2025
C087590,34, fem ,Central,28,Basic,16.47,0,0,01-07-2019
C087591,28,Male,East,63,Standard,26.79,2,1,25-03-2022
C087592,22,Male,North,25,Enterprise,91.23,2,0,02-02-2020
C087593,40,Male,East,112,Premium,87.82,1,1,22-01-2021
C087594,30,Female,West,65,Premium,90.16,1,0,22-10-2020
C087595,25,Female,West,116,Standard,20.86,1,1,29-04-2019
C087596,29,Female,South,105,Standard,22.67,0,1,15-02-2020
C087597,18, fem ,South,104,Standard,19.16,0,1,21-05-2020
C087598,22,Male,East,77,Basic,18.58,0,0,29-03-2021
C087599,19,nonbinary,West,70,starter,11.32,0,0,02-12-2021
C087600,44,Male,Central,83, pro ,26.25,2,0,09-04-2023
C087601,45,Female,North,30,Standard,36.91,1,1,01-03-2021
C087602,32,Male,WEST,36,Enterprise,245.06,6,0,04-16-2021
C087603,18,Female,East,23,starter,15,1,0,04-06-2020
C087604,32,F,South,68,Standard,33.25,1,0,25-11-2021
C087605,30,Male,East,36,Basic,8,2,1,05-05-2023
C087606,49,Male,Nrt,4,Basic,5.99,2,Yes,15-07-2020
C087607,38, fem ,North,113,Premium,49.41,2,0,06-03-2020
C087608,28,Male,West,16,Premium,87.24,2,0,24-10-2019
C087609,21,Male,West,118,entry,8.84,2,0,08-07-2019
C087610,49,F,North,4,Basic,14.58,1,0,05-11-2024
C087611,38,Female,Central,14,Standard,37.35,1,0,27-09-2019
C087612,24,female,West,61,Premium,82.7,1,0,08-10-2020
C087613,23,Female,West,46,Basic,13.41,0,0,23-08-2025
C087614,54,FEMALE,North,94,PRM,57.57,1,0,01-01-2022
C087615,39,Female,Central,91,Premium,97.32,1,0,13-12-2019
C087616,49,F,South,60,Basic,16.99,1,1,21-03-2021
C087617,43,Male,Central,67,Basic,19.1,3,0,06-02-2022
C87618 ,27,Male,West,36,Premium,77.46,0,0,09-06-2019
C087619,46,Female,Central-,103,Standard,26.71,0,0,16-01-2022
C087620,53,Female, Central  ,17,Basic,15.97,0,0,20-01-2023
C087621,34,Female,Central,120,Basic,19.31,4,0,18-12-2021
C087622,38,Male,North,18,Standard,23.72,0,Yes,31-12-2026
C087623,45, Male  ,Wst,32,Standard,38.13,3,0,28-04-2023
C087624,34,Male,NORTH,86,Premium,47.65,0,0,03-08-2021
C087625,39,Female,West,109,Basic,8.92,1,0,05-05-2021
C087626,46, m ,East,23,Basic,₹8.41,1,0,28-06-2023
C087627,25,Female,South,42,Basic,13.58,0,0,21-12-2023
C087628,35,Male,Ctr,89,Basic,5.52,0,0,24-04-2020
C087629,35, fem ,Central,26,Enterprise,225.71,0,1,10-10-2024
C087630,40,Female,North  ,47, pro ,35.81,0,No,14-04-2022
c087631,26,Male,North,35,gold,83.34,2,0,17-08-2025
C087632,34,Female,East,31,Premium,₹40.69,1,0,23-12-2019
C087633,35,Male,West,88,Basic,₹15.23,2,0,02-10-2024
C087634,46,Male,East,6,premium,68.59,2,0,06-10-2023
C087635,23,Male,South,72,Basic,5.32,1,0,06-03-2025
C087636,33,Male,Central,115,Standard,38.86,3,0,23-11-2022
C087637,27,female,East,32,Basic,6.34,0,1,25-05-2025
C087638,34,Female,South,18,mid,17.29,2,0,27-08-2022
C087639,32,Female,Est,101,Basic,9.1,3,1,09-02-2023
C087640,43,Female,South,105,Basic,11.94,2,1,04-12-2019
C087641,18,Female,South,86,Basic,15.18,1,0,28-11-2020
C087642,34,Female,East,20,Standard,16.64,0,0,12-10-2022
C087643,33,MALE , East  ,33,Basic,14.22,1,1,23-09-2020
